,TimeStamp,"Neighbourhood Demand (kW,avg)","Neighbourhood Generation (kW,avg)",Imbalance pre control assets (kW),Imbalance pre control assets (kWh),Capacity Check Storage,Storage SoC (kWh),Imbalance Remaining (kWh),Dates,Time
12218,2021-05-08 07:30:00,6.193,-9.633,-3.44,0,0,0,0,2021-05-08,07:30:00
12219,2021-05-08 07:45:00,7.128,-11.264,-4.136,0,0,0,0,2021-05-08,07:45:00
12220,2021-05-08 08:00:00,7.402,-12.486,-5.084,0,0,0,0,2021-05-08,08:00:00
12221,2021-05-08 08:15:00,7.408,-13.501,-6.093,0,0,0,0,2021-05-08,08:15:00
12222,2021-05-08 08:30:00,7.405,-14.405,-7.0,0,0,0,0,2021-05-08,08:30:00
12223,2021-05-08 08:45:00,6.99,-15.12,-8.13,0,0,0,0,2021-05-08,08:45:00
12224,2021-05-08 09:00:00,6.692,-15.802,-9.11,0,0,0,0,2021-05-08,09:00:00
12225,2021-05-08 09:15:00,6.611,-16.46,-9.849,0,0,0,0,2021-05-08,09:15:00
12226,2021-05-08 09:30:00,7.23,-17.097,-9.867,0,0,0,0,2021-05-08,09:30:00
12227,2021-05-08 09:45:00,7.148,-18.868,-11.72,0,0,0,0,2021-05-08,09:45:00
12228,2021-05-08 10:00:00,7.002,-20.665,-13.663,0,0,0,0,2021-05-08,10:00:00
12229,2021-05-08 10:15:00,7.04,-22.512,-15.472,0,0,0,0,2021-05-08,10:15:00
12230,2021-05-08 10:30:00,7.035,-24.375,-17.34,0,0,0,0,2021-05-08,10:30:00
12231,2021-05-08 10:45:00,7.046,-24.919,-17.873,0,0,0,0,2021-05-08,10:45:00
12232,2021-05-08 11:00:00,7.053,-25.456,-18.403,0,0,0,0,2021-05-08,11:00:00
12233,2021-05-08 11:15:00,7.157,-25.992,-18.835,0,0,0,0,2021-05-08,11:15:00
12234,2021-05-08 11:30:00,7.061,-26.54,-19.479,0,0,0,0,2021-05-08,11:30:00
12235,2021-05-08 11:45:00,7.898,-26.644,-18.746,0,0,0,0,2021-05-08,11:45:00
12236,2021-05-08 12:00:00,8.225,-26.758,-18.533,0,0,0,0,2021-05-08,12:00:00
12237,2021-05-08 12:15:00,8.259,-26.891,-18.632,0,0,0,0,2021-05-08,12:15:00
12238,2021-05-08 12:30:00,7.531,-27.045,-19.514,0,0,0,0,2021-05-08,12:30:00
12239,2021-05-08 12:45:00,7.124,-25.303,-18.179,0,0,0,0,2021-05-08,12:45:00
12240,2021-05-08 13:00:00,7.879,-23.672,-15.793,0,0,0,0,2021-05-08,13:00:00
12241,2021-05-08 13:15:00,7.342,-22.124,-14.782,0,0,0,0,2021-05-08,13:15:00
12242,2021-05-08 13:30:00,7.336,-20.643,-13.307,0,0,0,0,2021-05-08,13:30:00
12243,2021-05-08 13:45:00,7.336,-18.272,-10.936,0,0,0,0,2021-05-08,13:45:00
12244,2021-05-08 14:00:00,7.34,-15.971,-8.631,0,0,0,0,2021-05-08,14:00:00
12245,2021-05-08 14:15:00,7.266,-13.684,-6.418,0,0,0,0,2021-05-08,14:15:00
12246,2021-05-08 14:30:00,7.458,-11.406,-3.948,0,0,0,0,2021-05-08,14:30:00
12247,2021-05-08 14:45:00,7.428,-10.25,-2.822,0,0,0,0,2021-05-08,14:45:00
12248,2021-05-08 15:00:00,7.955,-9.089,-1.134,0,0,0,0,2021-05-08,15:00:00
12249,2021-05-08 15:15:00,7.718,-7.934,-0.216,0,0,0,0,2021-05-08,15:15:00
12250,2021-05-08 15:30:00,8.399,-6.782,1.617,0,0,0,0,2021-05-08,15:30:00
12251,2021-05-08 15:45:00,9.196,-6.6778,2.5182,0,0,0,0,2021-05-08,15:45:00
12252,2021-05-08 16:00:00,9.514,-6.5813,2.9327,0,0,0,0,2021-05-08,16:00:00
12253,2021-05-08 16:15:00,10.671,-6.4778,4.1932,0,0,0,0,2021-05-08,16:15:00
12254,2021-05-08 16:30:00,9.815,-6.3813,3.4337,0,0,0,0,2021-05-08,16:30:00
12255,2021-05-08 16:45:00,10.659,-5.431,5.228,0,0,0,0,2021-05-08,16:45:00
12256,2021-05-08 17:00:00,10.518,-4.4781,6.0399,0,0,0,0,2021-05-08,17:00:00
12257,2021-05-08 17:15:00,10.961,-3.5292,7.4318,0,0,0,0,2021-05-08,17:15:00
12258,2021-05-08 17:30:00,10.379,-2.5828,7.7962,0,0,0,0,2021-05-08,17:30:00
12259,2021-05-08 17:45:00,9.963,-2.7258,7.2372,0,0,0,0,2021-05-08,17:45:00
12260,2021-05-08 18:00:00,12.535,-2.8752,9.6598,0,0,0,0,2021-05-08,18:00:00
12261,2021-05-08 18:15:00,13.272,-3.024,10.248,0,0,0,0,2021-05-08,18:15:00
12262,2021-05-08 18:30:00,12.802,-3.1664,9.6356,0,0,0,0,2021-05-08,18:30:00
12263,2021-05-08 18:45:00,11.809,-3.2109,8.5981,0,0,0,0,2021-05-08,18:45:00
12264,2021-05-08 19:00:00,12.367,-3.255,9.112,0,0,0,0,2021-05-08,19:00:00
12265,2021-05-08 19:15:00,11.083,-3.2937,7.7893,0,0,0,0,2021-05-08,19:15:00
12266,2021-05-08 19:30:00,16.125,-3.3346,12.7904,0,0,0,0,2021-05-08,19:30:00
12267,2021-05-08 19:45:00,15.288,-2.8765,12.4115,0,0,0,0,2021-05-08,19:45:00
12268,2021-05-08 20:00:00,16.611,-2.4247,14.1863,0,0,0,0,2021-05-08,20:00:00
12269,2021-05-08 20:15:00,15.251,-1.9598,13.2912,0,0,0,0,2021-05-08,20:15:00
12270,2021-05-08 20:30:00,12.303,-1.4888,10.8142,0,0,0,0,2021-05-08,20:30:00
12271,2021-05-08 20:45:00,9.87,-1.0278,8.8422,0,0,0,0,2021-05-08,20:45:00
12272,2021-05-08 21:00:00,10.849,-0.65793,10.19107,0,0,0,0,2021-05-08,21:00:00
12273,2021-05-08 21:15:00,33.798,0.0,33.798,0,0,0,0,2021-05-08,21:15:00
12274,2021-05-08 21:30:00,35.172,0.0,35.172,0,0,0,0,2021-05-08,21:30:00
12275,2021-05-08 21:45:00,15.317,0.0,15.317,0,0,0,0,2021-05-08,21:45:00
12276,2021-05-08 22:00:00,11.755,0.0,11.755,0,0,0,0,2021-05-08,22:00:00
12277,2021-05-08 22:15:00,12.112,0.0,12.112,0,0,0,0,2021-05-08,22:15:00
12278,2021-05-08 22:30:00,11.679,0.0,11.679,0,0,0,0,2021-05-08,22:30:00
12279,2021-05-08 22:45:00,11.332,0.0,11.332,0,0,0,0,2021-05-08,22:45:00
12280,2021-05-08 23:00:00,10.992,0.0,10.992,0,0,0,0,2021-05-08,23:00:00
12281,2021-05-08 23:15:00,10.501,0.0,10.501,0,0,0,0,2021-05-08,23:15:00
12282,2021-05-08 23:30:00,9.783,0.0,9.783,0,0,0,0,2021-05-08,23:30:00
12283,2021-05-08 23:45:00,8.339,0.0,8.339,0,0,0,0,2021-05-08,23:45:00
12284,2021-05-09 00:00:00,6.779,0.0,6.779,0,0,0,0,2021-05-09,00:00:00
12285,2021-05-09 00:15:00,5.848,0.0,5.848,0,0,0,0,2021-05-09,00:15:00
12286,2021-05-09 00:30:00,5.454,0.0,5.454,0,0,0,0,2021-05-09,00:30:00
12287,2021-05-09 00:45:00,5.23,0.0,5.23,0,0,0,0,2021-05-09,00:45:00
12288,2021-05-09 01:00:00,5.214,0.0,5.214,0,0,0,0,2021-05-09,01:00:00
12289,2021-05-09 01:15:00,5.265,0.0,5.265,0,0,0,0,2021-05-09,01:15:00
12290,2021-05-09 01:30:00,5.28,0.0,5.28,0,0,0,0,2021-05-09,01:30:00
12291,2021-05-09 01:45:00,5.197,0.0,5.197,0,0,0,0,2021-05-09,01:45:00
12292,2021-05-09 02:00:00,5.242,0.0,5.242,0,0,0,0,2021-05-09,02:00:00
12293,2021-05-09 02:15:00,5.28,0.0,5.28,0,0,0,0,2021-05-09,02:15:00
12294,2021-05-09 02:30:00,5.245,0.0,5.245,0,0,0,0,2021-05-09,02:30:00
12295,2021-05-09 02:45:00,5.221,0.0,5.221,0,0,0,0,2021-05-09,02:45:00
12296,2021-05-09 03:00:00,5.247,0.0,5.247,0,0,0,0,2021-05-09,03:00:00
12297,2021-05-09 03:15:00,5.273,0.0,5.273,0,0,0,0,2021-05-09,03:15:00
12298,2021-05-09 03:30:00,5.218,0.0,5.218,0,0,0,0,2021-05-09,03:30:00
12299,2021-05-09 03:45:00,5.248,0.0,5.248,0,0,0,0,2021-05-09,03:45:00
12300,2021-05-09 04:00:00,5.257,0.0,5.257,0,0,0,0,2021-05-09,04:00:00
12301,2021-05-09 04:15:00,5.237,0.0,5.237,0,0,0,0,2021-05-09,04:15:00
12302,2021-05-09 04:30:00,5.237,0.0,5.237,0,0,0,0,2021-05-09,04:30:00
12303,2021-05-09 04:45:00,5.247,0.0,5.247,0,0,0,0,2021-05-09,04:45:00
12304,2021-05-09 05:00:00,5.277,0.0,5.277,0,0,0,0,2021-05-09,05:00:00
12305,2021-05-09 05:15:00,5.209,0.0,5.209,0,0,0,0,2021-05-09,05:15:00
12306,2021-05-09 05:30:00,5.245,0.0,5.245,0,0,0,0,2021-05-09,05:30:00
12307,2021-05-09 05:45:00,5.254,0.0,5.254,0,0,0,0,2021-05-09,05:45:00
12308,2021-05-09 06:00:00,5.256,-0.40689,4.84911,0,0,0,0,2021-05-09,06:00:00
12309,2021-05-09 06:15:00,5.232,0.0,5.232,0,0,0,0,2021-05-09,06:15:00
12310,2021-05-09 06:30:00,5.481,-1.5142,3.9668,0,0,0,0,2021-05-09,06:30:00
12311,2021-05-09 06:45:00,5.401,-2.2762,3.1248,0,0,0,0,2021-05-09,06:45:00
12312,2021-05-09 07:00:00,5.318,-4.2426,1.0754,0,0,0,0,2021-05-09,07:00:00
12313,2021-05-09 07:15:00,5.616,-6.979,-1.363,0,0,0,0,2021-05-09,07:15:00
12314,2021-05-09 07:30:00,5.733,-10.186,-4.453,0,0,0,0,2021-05-09,07:30:00
12315,2021-05-09 07:45:00,6.765,-13.55,-6.785,0,0,0,0,2021-05-09,07:45:00
12316,2021-05-09 08:00:00,8.035,-16.899,-8.864,0,0,0,0,2021-05-09,08:00:00
12317,2021-05-09 08:15:00,7.441,-20.239,-12.798,0,0,0,0,2021-05-09,08:15:00
12318,2021-05-09 08:30:00,7.161,-23.599,-16.438,0,0,0,0,2021-05-09,08:30:00
12319,2021-05-09 08:45:00,6.607,-25.683,-19.076,0,0,0,0,2021-05-09,08:45:00
12320,2021-05-09 09:00:00,6.357,-27.526,-21.169,0,0,0,0,2021-05-09,09:00:00
12321,2021-05-09 09:15:00,6.739,-29.173,-22.434,0,0,0,0,2021-05-09,09:15:00
12322,2021-05-09 09:30:00,7.161,-30.69,-23.529,0,0,0,0,2021-05-09,09:30:00
12323,2021-05-09 09:45:00,7.3,-34.8,-27.5,0,0,0,0,2021-05-09,09:45:00
12324,2021-05-09 10:00:00,7.195,-38.997,-31.802,0,0,0,0,2021-05-09,10:00:00
12325,2021-05-09 10:15:00,7.187,-43.227,-36.04,0,0,0,0,2021-05-09,10:15:00
12326,2021-05-09 10:30:00,7.158,-47.468,-40.31,0,0,0,0,2021-05-09,10:30:00
12327,2021-05-09 10:45:00,7.062,-50.494,-43.432,0,0,0,0,2021-05-09,10:45:00
12328,2021-05-09 11:00:00,7.047,-53.481,-46.434,0,0,0,0,2021-05-09,11:00:00
12329,2021-05-09 11:15:00,7.048,-56.442,-49.394,0,0,0,0,2021-05-09,11:15:00
12330,2021-05-09 11:30:00,7.068,-59.377,-52.309,0,0,0,0,2021-05-09,11:30:00
12331,2021-05-09 11:45:00,7.036,-63.456,-56.42,0,0,0,0,2021-05-09,11:45:00
12332,2021-05-09 12:00:00,7.075,-67.506,-60.431,0,0,0,0,2021-05-09,12:00:00
12333,2021-05-09 12:15:00,7.051,-71.529,-64.478,0,0,0,0,2021-05-09,12:15:00
12334,2021-05-09 12:30:00,7.033,-75.51,-68.477,0,0,0,0,2021-05-09,12:30:00
12335,2021-05-09 12:45:00,7.062,-71.467,-64.405,0,0,0,0,2021-05-09,12:45:00
12336,2021-05-09 13:00:00,8.679,-67.235,-58.556,0,0,0,0,2021-05-09,13:00:00
12337,2021-05-09 13:15:00,9.044,-62.886,-53.842,0,0,0,0,2021-05-09,13:15:00
12338,2021-05-09 13:30:00,8.222,-58.512,-50.29,0,0,0,0,2021-05-09,13:30:00
12339,2021-05-09 13:45:00,7.085,-44.733,-37.648,0,0,0,0,2021-05-09,13:45:00
12340,2021-05-09 14:00:00,7.067,-32.197,-25.13,0,0,0,0,2021-05-09,14:00:00
12341,2021-05-09 14:15:00,7.067,-21.903,-14.836,0,0,0,0,2021-05-09,14:15:00
12342,2021-05-09 14:30:00,7.571,-13.231,-5.66,0,0,0,0,2021-05-09,14:30:00
12343,2021-05-09 14:45:00,8.927,-13.79,-4.863,0,0,0,0,2021-05-09,14:45:00
12344,2021-05-09 15:00:00,9.538,-14.346,-4.808,0,0,0,0,2021-05-09,15:00:00
12345,2021-05-09 15:15:00,8.289,-14.917,-6.628,0,0,0,0,2021-05-09,15:15:00
12346,2021-05-09 15:30:00,8.105,-15.475,-7.37,0,0,0,0,2021-05-09,15:30:00
12347,2021-05-09 15:45:00,7.888,-21.257,-13.369,0,0,0,0,2021-05-09,15:45:00
12348,2021-05-09 16:00:00,8.151,-28.106,-19.955,0,0,0,0,2021-05-09,16:00:00
12349,2021-05-09 16:15:00,9.117,-36.002,-26.885,0,0,0,0,2021-05-09,16:15:00
12350,2021-05-09 16:30:00,10.381,-43.711,-33.33,0,0,0,0,2021-05-09,16:30:00
12351,2021-05-09 16:45:00,11.127,-38.954,-27.827,0,0,0,0,2021-05-09,16:45:00
12352,2021-05-09 17:00:00,10.312,-34.277,-23.965,0,0,0,0,2021-05-09,17:00:00
12353,2021-05-09 17:15:00,11.303,-29.743,-18.44,0,0,0,0,2021-05-09,17:15:00
12354,2021-05-09 17:30:00,33.365,-25.415,7.95,0,0,0,0,2021-05-09,17:30:00
12355,2021-05-09 17:45:00,31.272,-22.43,8.842,0,0,0,0,2021-05-09,17:45:00
12356,2021-05-09 18:00:00,10.186,-19.584,-9.398,0,0,0,0,2021-05-09,18:00:00
12357,2021-05-09 18:15:00,13.668,-16.882,-3.214,0,0,0,0,2021-05-09,18:15:00
12358,2021-05-09 18:30:00,17.13,-14.341,2.789,0,0,0,0,2021-05-09,18:30:00
12359,2021-05-09 18:45:00,14.293,-11.982,2.311,0,0,0,0,2021-05-09,18:45:00
12360,2021-05-09 19:00:00,33.019,-9.746,23.273,0,0,0,0,2021-05-09,19:00:00
12361,2021-05-09 19:15:00,31.437,-7.584,23.853,0,0,0,0,2021-05-09,19:15:00
12362,2021-05-09 19:30:00,14.342,-5.4426,8.8994,0,0,0,0,2021-05-09,19:30:00
12363,2021-05-09 19:45:00,9.964,-4.3532,5.6108,0,0,0,0,2021-05-09,19:45:00
12364,2021-05-09 20:00:00,13.318,-3.2687,10.0493,0,0,0,0,2021-05-09,20:00:00
12365,2021-05-09 20:15:00,12.434,-2.1937,10.2403,0,0,0,0,2021-05-09,20:15:00
12366,2021-05-09 20:30:00,13.708,-1.1381,12.5699,0,0,0,0,2021-05-09,20:30:00
12367,2021-05-09 20:45:00,10.996,-0.8082,10.1878,0,0,0,0,2021-05-09,20:45:00
12368,2021-05-09 21:00:00,13.16,-0.57844,12.58156,0,0,0,0,2021-05-09,21:00:00
12369,2021-05-09 21:15:00,13.24,0.0,13.24,0,0,0,0,2021-05-09,21:15:00
12370,2021-05-09 21:30:00,10.57,0.0,10.57,0,0,0,0,2021-05-09,21:30:00
12371,2021-05-09 21:45:00,12.246,0.0,12.246,0,0,0,0,2021-05-09,21:45:00
12372,2021-05-09 22:00:00,11.021,0.0,11.021,0,0,0,0,2021-05-09,22:00:00
12373,2021-05-09 22:15:00,12.496,0.0,12.496,0,0,0,0,2021-05-09,22:15:00
12374,2021-05-09 22:30:00,13.24,0.0,13.24,0,0,0,0,2021-05-09,22:30:00
12375,2021-05-09 22:45:00,12.654,0.0,12.654,0,0,0,0,2021-05-09,22:45:00
12376,2021-05-09 23:00:00,11.452,0.0,11.452,0,0,0,0,2021-05-09,23:00:00
12377,2021-05-09 23:15:00,10.786,0.0,10.786,0,0,0,0,2021-05-09,23:15:00
12378,2021-05-09 23:30:00,10.145,0.0,10.145,0,0,0,0,2021-05-09,23:30:00
12379,2021-05-09 23:45:00,8.303,0.0,8.303,0,0,0,0,2021-05-09,23:45:00
12380,2021-05-10 00:00:00,6.36,0.0,6.36,0,0,0,0,2021-05-10,00:00:00
12381,2021-05-10 00:15:00,5.554,0.0,5.554,0,0,0,0,2021-05-10,00:15:00
12382,2021-05-10 00:30:00,5.308,0.0,5.308,0,0,0,0,2021-05-10,00:30:00
12383,2021-05-10 00:45:00,5.213,0.0,5.213,0,0,0,0,2021-05-10,00:45:00
12384,2021-05-10 01:00:00,5.25,0.0,5.25,0,0,0,0,2021-05-10,01:00:00
12385,2021-05-10 01:15:00,5.253,0.0,5.253,0,0,0,0,2021-05-10,01:15:00
12386,2021-05-10 01:30:00,5.252,0.0,5.252,0,0,0,0,2021-05-10,01:30:00
12387,2021-05-10 01:45:00,5.214,0.0,5.214,0,0,0,0,2021-05-10,01:45:00
12388,2021-05-10 02:00:00,5.253,0.0,5.253,0,0,0,0,2021-05-10,02:00:00
12389,2021-05-10 02:15:00,5.278,0.0,5.278,0,0,0,0,2021-05-10,02:15:00
12390,2021-05-10 02:30:00,5.216,0.0,5.216,0,0,0,0,2021-05-10,02:30:00
12391,2021-05-10 02:45:00,5.225,0.0,5.225,0,0,0,0,2021-05-10,02:45:00
12392,2021-05-10 03:00:00,5.285,0.0,5.285,0,0,0,0,2021-05-10,03:00:00
12393,2021-05-10 03:15:00,5.24,0.0,5.24,0,0,0,0,2021-05-10,03:15:00
12394,2021-05-10 03:30:00,5.214,0.0,5.214,0,0,0,0,2021-05-10,03:30:00
12395,2021-05-10 03:45:00,5.25,0.0,5.25,0,0,0,0,2021-05-10,03:45:00
12396,2021-05-10 04:00:00,5.299,0.0,5.299,0,0,0,0,2021-05-10,04:00:00
12397,2021-05-10 04:15:00,5.189,0.0,5.189,0,0,0,0,2021-05-10,04:15:00
12398,2021-05-10 04:30:00,5.223,0.0,5.223,0,0,0,0,2021-05-10,04:30:00
12399,2021-05-10 04:45:00,5.302,0.0,5.302,0,0,0,0,2021-05-10,04:45:00
12400,2021-05-10 05:00:00,5.241,0.0,5.241,0,0,0,0,2021-05-10,05:00:00
12401,2021-05-10 05:15:00,5.191,0.0,5.191,0,0,0,0,2021-05-10,05:15:00
12402,2021-05-10 05:30:00,5.25,0.0,5.25,0,0,0,0,2021-05-10,05:30:00
12403,2021-05-10 05:45:00,5.328,0.0,5.328,0,0,0,0,2021-05-10,05:45:00
12404,2021-05-10 06:00:00,5.187,-0.9035,4.2835,0,0,0,0,2021-05-10,06:00:00
12405,2021-05-10 06:15:00,5.202,-1.3352,3.8668,0,0,0,0,2021-05-10,06:15:00
12406,2021-05-10 06:30:00,5.361,-2.0538,3.3072,0,0,0,0,2021-05-10,06:30:00
12407,2021-05-10 06:45:00,5.456,-2.869,2.587,0,0,0,0,2021-05-10,06:45:00
12408,2021-05-10 07:00:00,5.35,-3.6827,1.6673,0,0,0,0,2021-05-10,07:00:00
12409,2021-05-10 07:15:00,5.874,-4.4886,1.3854,0,0,0,0,2021-05-10,07:15:00
12410,2021-05-10 07:30:00,5.881,-5.3019,0.5791,0,0,0,0,2021-05-10,07:30:00
12411,2021-05-10 07:45:00,7.31,-7.558,-0.248,0,0,0,0,2021-05-10,07:45:00
12412,2021-05-10 08:00:00,7.578,-9.858,-2.28,0,0,0,0,2021-05-10,08:00:00
12413,2021-05-10 08:15:00,7.293,-12.262,-4.969,0,0,0,0,2021-05-10,08:15:00
12414,2021-05-10 08:30:00,7.055,-14.799,-7.744,0,0,0,0,2021-05-10,08:30:00
12415,2021-05-10 08:45:00,7.291,-17.881,-10.59,0,0,0,0,2021-05-10,08:45:00
12416,2021-05-10 09:00:00,6.258,-21.186,-14.928,0,0,0,0,2021-05-10,09:00:00
12417,2021-05-10 09:15:00,6.157,-24.676,-18.519,0,0,0,0,2021-05-10,09:15:00
12418,2021-05-10 09:30:00,6.445,-28.332,-21.887,0,0,0,0,2021-05-10,09:30:00
12419,2021-05-10 09:45:00,6.193,-25.698,-19.505,0,0,0,0,2021-05-10,09:45:00
12420,2021-05-10 10:00:00,6.161,-23.049,-16.888,0,0,0,0,2021-05-10,10:00:00
12421,2021-05-10 10:15:00,6.211,-20.592,-14.381,0,0,0,0,2021-05-10,10:15:00
12422,2021-05-10 10:30:00,6.29,-18.383,-12.093,0,0,0,0,2021-05-10,10:30:00
12423,2021-05-10 10:45:00,6.276,-17.99,-11.714,0,0,0,0,2021-05-10,10:45:00
12424,2021-05-10 11:00:00,7.084,-17.616,-10.532,0,0,0,0,2021-05-10,11:00:00
12425,2021-05-10 11:15:00,7.355,-17.276,-9.921,0,0,0,0,2021-05-10,11:15:00
12426,2021-05-10 11:30:00,6.28,-16.942,-10.662,0,0,0,0,2021-05-10,11:30:00
12427,2021-05-10 11:45:00,6.298,-14.932,-8.634,0,0,0,0,2021-05-10,11:45:00
12428,2021-05-10 12:00:00,6.259,-12.934,-6.675,0,0,0,0,2021-05-10,12:00:00
12429,2021-05-10 12:15:00,6.304,-10.959,-4.655,0,0,0,0,2021-05-10,12:15:00
12430,2021-05-10 12:30:00,6.283,-8.988,-2.705,0,0,0,0,2021-05-10,12:30:00
12431,2021-05-10 12:45:00,6.289,-8.835,-2.546,0,0,0,0,2021-05-10,12:45:00
12432,2021-05-10 13:00:00,6.531,-8.683,-2.152,0,0,0,0,2021-05-10,13:00:00
12433,2021-05-10 13:15:00,6.436,-8.53,-2.094,0,0,0,0,2021-05-10,13:15:00
12434,2021-05-10 13:30:00,6.285,-8.379,-2.094,0,0,0,0,2021-05-10,13:30:00
12435,2021-05-10 13:45:00,6.415,-9.589,-3.174,0,0,0,0,2021-05-10,13:45:00
12436,2021-05-10 14:00:00,6.812,-10.801,-3.989,0,0,0,0,2021-05-10,14:00:00
12437,2021-05-10 14:15:00,6.638,-12.006,-5.368,0,0,0,0,2021-05-10,14:15:00
12438,2021-05-10 14:30:00,6.651,-13.228,-6.577,0,0,0,0,2021-05-10,14:30:00
12439,2021-05-10 14:45:00,7.918,-20.46,-12.542,0,0,0,0,2021-05-10,14:45:00
12440,2021-05-10 15:00:00,8.074,-28.899,-20.825,0,0,0,0,2021-05-10,15:00:00
12441,2021-05-10 15:15:00,7.063,-39.199,-32.136,0,0,0,0,2021-05-10,15:15:00
12442,2021-05-10 15:30:00,7.686,-50.316,-42.63,0,0,0,0,2021-05-10,15:30:00
12443,2021-05-10 15:45:00,9.747,-43.981,-34.234,0,0,0,0,2021-05-10,15:45:00
12444,2021-05-10 16:00:00,10.449,-37.744,-27.295,0,0,0,0,2021-05-10,16:00:00
12445,2021-05-10 16:15:00,9.776,-31.731,-21.955,0,0,0,0,2021-05-10,16:15:00
12446,2021-05-10 16:30:00,8.645,-26.076,-17.431,0,0,0,0,2021-05-10,16:30:00
12447,2021-05-10 16:45:00,8.441,-28.08,-19.639,0,0,0,0,2021-05-10,16:45:00
12448,2021-05-10 17:00:00,8.835,-30.01,-21.175,0,0,0,0,2021-05-10,17:00:00
12449,2021-05-10 17:15:00,9.745,-31.637,-21.892,0,0,0,0,2021-05-10,17:15:00
12450,2021-05-10 17:30:00,9.242,-32.657,-23.415,0,0,0,0,2021-05-10,17:30:00
12451,2021-05-10 17:45:00,10.291,-30.413,-20.122,0,0,0,0,2021-05-10,17:45:00
12452,2021-05-10 18:00:00,12.113,-27.959,-15.846,0,0,0,0,2021-05-10,18:00:00
12453,2021-05-10 18:15:00,14.613,-25.235,-10.622,0,0,0,0,2021-05-10,18:15:00
12454,2021-05-10 18:30:00,14.704,-22.149,-7.445,0,0,0,0,2021-05-10,18:30:00
12455,2021-05-10 18:45:00,12.878,-17.789,-4.911,0,0,0,0,2021-05-10,18:45:00
12456,2021-05-10 19:00:00,33.107,-14.048,19.059,0,0,0,0,2021-05-10,19:00:00
12457,2021-05-10 19:15:00,35.563,-10.987,24.576,0,0,0,0,2021-05-10,19:15:00
12458,2021-05-10 19:30:00,21.328,-8.525,12.803,0,0,0,0,2021-05-10,19:30:00
12459,2021-05-10 19:45:00,16.955,-6.5855,10.3695,0,0,0,0,2021-05-10,19:45:00
12460,2021-05-10 20:00:00,13.346,-4.8453,8.5007,0,0,0,0,2021-05-10,20:00:00
12461,2021-05-10 20:15:00,9.29,-3.3877,5.9023,0,0,0,0,2021-05-10,20:15:00
12462,2021-05-10 20:30:00,8.69,-2.2532,6.4368,0,0,0,0,2021-05-10,20:30:00
12463,2021-05-10 20:45:00,8.028,-0.09395,7.93405,0,0,0,0,2021-05-10,20:45:00
12464,2021-05-10 21:00:00,9.698,-0.63682,9.06118,0,0,0,0,2021-05-10,21:00:00
12465,2021-05-10 21:15:00,11.375,0.0,11.375,0,0,0,0,2021-05-10,21:15:00
12466,2021-05-10 21:30:00,10.74,0.0,10.74,0,0,0,0,2021-05-10,21:30:00
12467,2021-05-10 21:45:00,10.859,0.0,10.859,0,0,0,0,2021-05-10,21:45:00
12468,2021-05-10 22:00:00,11.464,0.0,11.464,0,0,0,0,2021-05-10,22:00:00
12469,2021-05-10 22:15:00,12.841,0.0,12.841,0,0,0,0,2021-05-10,22:15:00
12470,2021-05-10 22:30:00,13.89,0.0,13.89,0,0,0,0,2021-05-10,22:30:00
12471,2021-05-10 22:45:00,11.899,0.0,11.899,0,0,0,0,2021-05-10,22:45:00
12472,2021-05-10 23:00:00,11.186,0.0,11.186,0,0,0,0,2021-05-10,23:00:00
12473,2021-05-10 23:15:00,10.475,0.0,10.475,0,0,0,0,2021-05-10,23:15:00
12474,2021-05-10 23:30:00,9.397,0.0,9.397,0,0,0,0,2021-05-10,23:30:00
12475,2021-05-10 23:45:00,7.653,0.0,7.653,0,0,0,0,2021-05-10,23:45:00
12476,2021-05-11 00:00:00,6.095,0.0,6.095,0,0,0,0,2021-05-11,00:00:00
12477,2021-05-11 00:15:00,5.595,0.0,5.595,0,0,0,0,2021-05-11,00:15:00
12478,2021-05-11 00:30:00,5.282,0.0,5.282,0,0,0,0,2021-05-11,00:30:00
12479,2021-05-11 00:45:00,5.25,0.0,5.25,0,0,0,0,2021-05-11,00:45:00
12480,2021-05-11 01:00:00,5.246,0.0,5.246,0,0,0,0,2021-05-11,01:00:00
12481,2021-05-11 01:15:00,5.282,0.0,5.282,0,0,0,0,2021-05-11,01:15:00
12482,2021-05-11 01:30:00,5.201,0.0,5.201,0,0,0,0,2021-05-11,01:30:00
12483,2021-05-11 01:45:00,5.247,0.0,5.247,0,0,0,0,2021-05-11,01:45:00
12484,2021-05-11 02:00:00,5.255,0.0,5.255,0,0,0,0,2021-05-11,02:00:00
12485,2021-05-11 02:15:00,5.245,0.0,5.245,0,0,0,0,2021-05-11,02:15:00
12486,2021-05-11 02:30:00,5.246,0.0,5.246,0,0,0,0,2021-05-11,02:30:00
12487,2021-05-11 02:45:00,5.226,0.0,5.226,0,0,0,0,2021-05-11,02:45:00
12488,2021-05-11 03:00:00,5.26,0.0,5.26,0,0,0,0,2021-05-11,03:00:00
12489,2021-05-11 03:15:00,5.244,0.0,5.244,0,0,0,0,2021-05-11,03:15:00
12490,2021-05-11 03:30:00,5.244,0.0,5.244,0,0,0,0,2021-05-11,03:30:00
12491,2021-05-11 03:45:00,5.243,0.0,5.243,0,0,0,0,2021-05-11,03:45:00
12492,2021-05-11 04:00:00,5.237,0.0,5.237,0,0,0,0,2021-05-11,04:00:00
