Time,level_0,index,General Demand (W),Heating Demand (W),PV (W),TotalDemand,Imbalnace,Imbalance_check,Energy Imported (W),Hour,DayOfWeek,EV Demand (W)
2021-11-27 21:00:00,,,15675.0,9121.0,0.0,24796.0,5968.0,True,,,,-18828.0
2021-11-27 21:15:00,,,13504.0,7993.0,0.0,21497.0,2669.0,True,,,,-18828.0
2021-11-27 21:30:00,,,13200.0,7472.0,0.0,20672.0,1844.0,True,,,,-18828.0
2021-11-27 21:45:00,,,13476.0,7485.0,0.0,20961.0,20961.0,True,,,,0.0
2021-11-27 22:00:00,,,13244.0,6844.0,0.0,20088.0,20088.0,True,,,,0.0
2021-11-27 22:15:00,,,12313.0,6300.0,0.0,18613.0,18613.0,True,,,,0.0
2021-11-27 22:30:00,,,10965.0,5331.0,0.0,16296.0,16296.0,True,,,,0.0
2021-11-27 22:45:00,,,9685.0,5097.0,0.0,14782.0,14782.0,True,,,,0.0
2021-11-27 23:00:00,,,10106.0,4526.0,0.0,14632.0,14632.0,True,,,,0.0
2021-11-27 23:15:00,,,6988.0,3980.0,0.0,10968.0,10968.0,True,,,,0.0
2021-11-27 23:30:00,,,6232.0,3980.0,0.0,10212.0,10212.0,True,,,,0.0
2021-11-27 23:45:00,,,7314.0,3977.0,0.0,11291.0,11291.0,True,,,,0.0
2021-11-28 00:00:00,,,5506.0,4911.0,0.0,10417.0,10417.0,True,,,,0.0
2021-11-28 00:15:00,,,5336.0,4911.0,0.0,10247.0,10247.0,True,,,,0.0
2021-11-28 00:30:00,,,5414.0,4911.0,0.0,10325.0,10325.0,True,,,,0.0
2021-11-28 00:45:00,,,5373.0,4911.0,0.0,10284.0,10284.0,True,,,,0.0
2021-11-28 01:00:00,,,5317.0,4911.0,0.0,10228.0,10228.0,True,,,,0.0
2021-11-28 01:15:00,,,5348.0,4911.0,0.0,10259.0,10259.0,True,,,,0.0
2021-11-28 01:30:00,,,5449.0,4911.0,0.0,10360.0,10360.0,True,,,,0.0
2021-11-28 01:45:00,,,5326.0,4911.0,0.0,10237.0,10237.0,True,,,,0.0
2021-11-28 02:00:00,,,5307.0,4911.0,0.0,10218.0,10218.0,True,,,,0.0
2021-11-28 02:15:00,,,5412.0,4911.0,0.0,10323.0,10323.0,True,,,,0.0
2021-11-28 02:30:00,,,5404.0,4911.0,0.0,10315.0,10315.0,True,,,,0.0
2021-11-28 02:45:00,,,5318.0,4911.0,0.0,10229.0,10229.0,True,,,,0.0
2021-11-28 03:00:00,,,5323.0,4911.0,0.0,10234.0,10234.0,True,,,,0.0
2021-11-28 03:15:00,,,5437.0,4911.0,0.0,10348.0,10348.0,True,,,,0.0
2021-11-28 03:30:00,,,5353.0,4911.0,0.0,10264.0,10264.0,True,,,,0.0
2021-11-28 03:45:00,,,5329.0,4911.0,0.0,10240.0,10240.0,True,,,,0.0
2021-11-28 04:00:00,,,5362.0,4911.0,0.0,10273.0,10273.0,True,,,,0.0
2021-11-28 04:15:00,,,5412.0,4911.0,0.0,10323.0,10323.0,True,,,,0.0
2021-11-28 04:30:00,,,5332.0,4911.0,0.0,10243.0,10243.0,True,,,,0.0
2021-11-28 04:45:00,,,5361.0,4911.0,0.0,10272.0,10272.0,True,,,,0.0
2021-11-28 05:00:00,,,5367.0,4911.0,0.0,10278.0,10278.0,True,,,,0.0
2021-11-28 05:15:00,,,5381.0,4911.0,0.0,10292.0,10292.0,True,,,,0.0
2021-11-28 05:30:00,,,5341.0,4911.0,0.0,10252.0,10252.0,True,,,,0.0
2021-11-28 05:45:00,,,5378.0,4911.0,0.0,10289.0,10289.0,True,,,,0.0
2021-11-28 06:00:00,,,5543.0,4911.0,0.0,10454.0,10454.0,True,,,,0.0
2021-11-28 06:15:00,,,6100.0,6257.0,0.0,12357.0,12357.0,True,,,,0.0
2021-11-28 06:30:00,,,7238.0,5099.0,0.0,12337.0,12337.0,True,,,,0.0
2021-11-28 06:45:00,,,8238.0,14155.0,0.0,22393.0,22393.0,True,,,,0.0
2021-11-28 07:00:00,,,9451.0,9712.0,0.0,19163.0,19163.0,True,,,,0.0
2021-11-28 07:15:00,,,9678.0,11797.0,0.0,21475.0,21475.0,True,,,,0.0
2021-11-28 07:30:00,,,9906.0,14793.0,0.0,24699.0,24699.0,True,,,,0.0
2021-11-28 07:45:00,,,9356.0,10219.0,0.0,19575.0,19575.0,True,,,,0.0
2021-11-28 08:00:00,,,8808.0,8320.0,0.0,17128.0,17128.0,True,,,,0.0
2021-11-28 08:15:00,,,8388.0,7937.0,0.0,16325.0,16325.0,True,,,,0.0
2021-11-28 08:30:00,,,7862.0,8454.0,-2463.399999891,16316.0,13852.600000109,True,,,,0.0
2021-11-28 08:45:00,,,6607.0,7937.0,-16638.24444396,14544.0,-2094.2444439600004,False,,,,0.0
2021-11-28 09:00:00,,,6080.0,6770.0,-27799.844442870002,12850.0,-14949.844442870002,False,,,,0.0
2021-11-28 09:15:00,,,5947.0,5208.0,-38251.733340599996,11155.0,-27096.733340599996,False,,,,0.0
2021-11-28 09:30:00,,,5827.0,5216.0,-48880.4444505,11043.0,-11045.4444505,False,,,,26792.0
2021-11-28 09:45:00,,,5906.0,5320.0,-43154.311120800005,11226.0,-4456.311120800005,False,,,,27472.0
2021-11-28 10:00:00,,,5956.0,5100.0,-41039.7111099,11056.0,-3375.711109900003,False,,,,26608.0
2021-11-28 10:15:00,,,5947.0,5188.0,-40681.2222198,11135.0,-2866.2222198000018,False,,,,26680.0
2021-11-28 10:30:00,,,5940.0,5898.0,-41284.3555713,11838.0,-2746.3555713000023,False,,,,26700.0
2021-11-28 10:45:00,,,5989.0,5419.0,-39271.4888901,11408.0,-1239.4888901000013,False,,,,26624.0
2021-11-28 11:00:00,,,6901.0,5116.0,-38096.7111099,12017.0,1132.288890099997,False,,,,27212.0
2021-11-28 11:15:00,,,6909.0,4699.0,-37435.4444505,11608.0,44.55554950000078,False,,,,25872.0
2021-11-28 11:30:00,,,6139.0,5725.0,-37101.1777911,11864.0,734.8222088999973,False,,,,25972.0
2021-11-28 11:45:00,,,6234.0,4979.0,-33201.3999891,11213.0,-21988.3999891,False,,,,0.0
2021-11-28 12:00:00,,,6786.0,4628.0,-30006.488887919997,11414.0,-18592.488887919997,False,,,,0.0
2021-11-28 12:15:00,,,6491.0,4628.0,-27228.20000109,11119.0,-16109.200001090001,False,,,,0.0
2021-11-28 12:30:00,,,9376.0,4628.0,-24653.377776930003,14004.0,-10649.377776930003,False,,,,0.0
2021-11-28 12:45:00,,,8894.0,5061.0,-26767.977778020002,13955.0,-12812.977778020002,False,,,,0.0
2021-11-28 13:00:00,,,7920.0,5919.0,-29052.133331880003,13839.0,-15213.133331880003,False,,,,0.0
2021-11-28 13:15:00,,,8138.0,5623.0,-31716.57777693,13761.0,-17955.57777693,False,,,,0.0
2021-11-28 13:30:00,,,9512.0,5266.0,-35035.0222089,14778.0,-20257.0222089,False,,,,0.0
2021-11-28 13:45:00,,,11853.0,5962.0,-31748.06666703,17815.0,-13933.066667030002,False,,,,0.0
2021-11-28 14:00:00,,,11145.0,4318.0,-28654.88888901,15463.0,-13191.888889009999,False,,,,0.0
2021-11-28 14:15:00,,,12247.0,7124.0,-25707.04444287,19371.0,-6336.044442869999,False,,,,0.0
2021-11-28 14:30:00,,,12557.0,7448.0,-22870.62222198,20005.0,-21693.62222198,False,,,,-18828.0
2021-11-28 14:45:00,,,9534.0,6672.0,-23301.777778019998,16206.0,-25923.777778019998,False,,,,-18828.0
2021-11-28 15:00:00,,,7580.0,5086.0,-24786.6,12666.0,-30948.6,False,,,,-18828.0
2021-11-28 15:15:00,,,8123.0,5086.0,-29006.1111099,13209.0,-34625.1111099,False,,,,-18828.0
2021-11-28 15:30:00,,,7697.0,6686.0,-41357.0222307,14383.0,-45802.0222307,False,,,,-18828.0
2021-11-28 15:45:00,,,7805.0,4827.0,-39920.644450499996,12632.0,-46116.644450499996,False,,,,-18828.0
2021-11-28 16:00:00,,,9547.0,5920.0,-48177.9999891,15467.0,-51538.9999891,False,,,,-18828.0
2021-11-28 16:15:00,,,13381.0,5889.0,0.0,19270.0,442.0,True,,,,-18828.0
2021-11-28 16:30:00,,,14546.0,6310.0,0.0,20856.0,2028.0,True,,,,-18828.0
2021-11-28 16:45:00,,,13690.0,5469.0,0.0,19159.0,331.0,True,,,,-18828.0
2021-11-28 17:00:00,,,14273.0,6480.0,0.0,20753.0,1925.0,True,,,,-18828.0
2021-11-28 17:15:00,,,19117.0,5323.0,0.0,24440.0,5612.0,True,,,,-18828.0
2021-11-28 17:30:00,,,21783.0,6627.0,0.0,28410.0,9582.0,True,,,,-18828.0
2021-11-28 17:45:00,,,20456.0,6005.0,0.0,26461.0,7633.0,True,,,,-18828.0
2021-11-28 18:00:00,,,19839.0,6265.0,0.0,26104.0,7276.0,True,,,,-18828.0
2021-11-28 18:15:00,,,20052.0,8533.0,0.0,28585.0,9757.0,True,,,,-18828.0
2021-11-28 18:30:00,,,21302.0,7856.0,0.0,29158.0,10330.0,True,,,,-18828.0
2021-11-28 18:45:00,,,18267.0,6284.0,0.0,24551.0,5723.0,True,,,,-18828.0
2021-11-28 19:00:00,,,14495.0,6665.0,0.0,21160.0,2332.0,True,,,,-18828.0
2021-11-28 19:15:00,,,15874.0,7568.0,0.0,23442.0,4614.0,True,,,,-18828.0
2021-11-28 19:30:00,,,16283.0,10827.0,0.0,27110.0,8282.0,True,,,,-18828.0
2021-11-28 19:45:00,,,15745.0,9565.0,0.0,25310.0,6482.0,True,,,,-18828.0
2021-11-28 20:00:00,,,18515.0,8658.0,0.0,27173.0,8345.0,True,,,,-18828.0
2021-11-28 20:15:00,,,18497.0,8377.0,0.0,26874.0,8046.0,True,,,,-18828.0
2021-11-28 20:30:00,,,18379.0,9169.0,0.0,27548.0,8720.0,True,,,,-18828.0
2021-11-28 20:45:00,,,17859.0,8763.0,0.0,26622.0,26622.0,True,,,,0.0
2021-11-28 21:00:00,,,15623.0,9204.0,0.0,24827.0,24827.0,True,,,,0.0
2021-11-28 21:15:00,,,15850.0,6255.0,0.0,22105.0,22105.0,True,,,,0.0
2021-11-28 21:30:00,,,14751.0,7440.0,0.0,22191.0,22191.0,True,,,,0.0
2021-11-28 21:45:00,,,13570.0,8463.0,0.0,22033.0,22033.0,True,,,,0.0
2021-11-28 22:00:00,,,13758.0,7949.0,0.0,21707.0,21707.0,True,,,,0.0
2021-11-28 22:15:00,,,12521.0,8026.0,0.0,20547.0,20547.0,True,,,,0.0
2021-11-28 22:30:00,,,11229.0,6760.0,0.0,17989.0,17989.0,True,,,,0.0
2021-11-28 22:45:00,,,10474.0,5479.0,0.0,15953.0,15953.0,True,,,,0.0
2021-11-28 23:00:00,,,11191.0,4961.0,0.0,16152.0,16152.0,True,,,,0.0
2021-11-28 23:15:00,,,7638.0,4001.0,0.0,11639.0,11639.0,True,,,,0.0
2021-11-28 23:30:00,,,6746.0,4001.0,0.0,10747.0,10747.0,True,,,,0.0
2021-11-28 23:45:00,,,8846.0,4001.0,0.0,12847.0,12847.0,True,,,,0.0
2021-11-29 00:00:00,,,5699.0,4253.0,0.0,9952.0,9952.0,True,,,,0.0
2021-11-29 00:15:00,,,5345.0,4253.0,0.0,9598.0,9598.0,True,,,,0.0
2021-11-29 00:30:00,,,5394.0,4253.0,0.0,9647.0,9647.0,True,,,,0.0
2021-11-29 00:45:00,,,5370.0,4253.0,0.0,9623.0,9623.0,True,,,,0.0
2021-11-29 01:00:00,,,5342.0,4253.0,0.0,9595.0,9595.0,True,,,,0.0
2021-11-29 01:15:00,,,5368.0,4253.0,0.0,9621.0,9621.0,True,,,,0.0
2021-11-29 01:30:00,,,5360.0,4253.0,0.0,9613.0,9613.0,True,,,,0.0
2021-11-29 01:45:00,,,5386.0,4253.0,0.0,9639.0,9639.0,True,,,,0.0
2021-11-29 02:00:00,,,5352.0,4253.0,0.0,9605.0,9605.0,True,,,,0.0
2021-11-29 02:15:00,,,5356.0,4253.0,0.0,9609.0,9609.0,True,,,,0.0
2021-11-29 02:30:00,,,5362.0,4253.0,0.0,9615.0,9615.0,True,,,,0.0
2021-11-29 02:45:00,,,5387.0,4253.0,0.0,9640.0,9640.0,True,,,,0.0
2021-11-29 03:00:00,,,5361.0,4253.0,0.0,9614.0,9614.0,True,,,,0.0
2021-11-29 03:15:00,,,5336.0,4253.0,0.0,9589.0,9589.0,True,,,,0.0
2021-11-29 03:30:00,,,5387.0,4253.0,0.0,9640.0,9640.0,True,,,,0.0
2021-11-29 03:45:00,,,5371.0,4253.0,0.0,9624.0,9624.0,True,,,,0.0
2021-11-29 04:00:00,,,5354.0,4253.0,0.0,9607.0,9607.0,True,,,,0.0
2021-11-29 04:15:00,,,5337.0,4253.0,0.0,9590.0,9590.0,True,,,,0.0
2021-11-29 04:30:00,,,5414.0,4253.0,0.0,9667.0,9667.0,True,,,,0.0
2021-11-29 04:45:00,,,5354.0,4253.0,0.0,9607.0,9607.0,True,,,,0.0
2021-11-29 05:00:00,,,5340.0,4253.0,0.0,9593.0,9593.0,True,,,,0.0
2021-11-29 05:15:00,,,5360.0,4253.0,0.0,9613.0,9613.0,True,,,,0.0
2021-11-29 05:30:00,,,5412.0,4253.0,0.0,9665.0,9665.0,True,,,,0.0
2021-11-29 05:45:00,,,5339.0,4253.0,0.0,9592.0,9592.0,True,,,,0.0
2021-11-29 06:00:00,,,5404.0,4253.0,0.0,9657.0,9657.0,True,,,,0.0
2021-11-29 06:15:00,,,6143.0,4253.0,0.0,10396.0,10396.0,True,,,,0.0
2021-11-29 06:30:00,,,7019.0,7376.0,0.0,14395.0,14395.0,True,,,,0.0
2021-11-29 06:45:00,,,8162.0,12083.0,0.0,20245.0,20245.0,True,,,,0.0
2021-11-29 07:00:00,,,9523.0,7715.0,0.0,17238.0,17238.0,True,,,,0.0
2021-11-29 07:15:00,,,12103.0,9511.0,0.0,21614.0,21614.0,True,,,,0.0
2021-11-29 07:30:00,,,10180.0,10180.0,0.0,20360.0,20360.0,True,,,,0.0
2021-11-29 07:45:00,,,10240.0,11990.0,0.0,22230.0,22230.0,True,,,,0.0
2021-11-29 08:00:00,,,10900.0,7821.0,0.0,18721.0,18721.0,True,,,,0.0
2021-11-29 08:15:00,,,8321.0,10329.0,0.0,18650.0,18650.0,True,,,,0.0
2021-11-29 08:30:00,,,7536.0,6050.0,-2959.955555604,13586.0,10626.044444396,True,,,,0.0
2021-11-29 08:45:00,,,6609.0,4763.0,-11030.79999891,11372.0,341.2000010899992,True,,,,0.0
2021-11-29 09:00:00,,,6384.0,4510.0,-13695.244443959999,10894.0,-2801.2444439599985,False,,,,0.0
2021-11-29 09:15:00,,,6421.0,4510.0,-17066.977776929998,10931.0,-6135.977776929998,False,,,,0.0
2021-11-29 09:30:00,,,6301.0,4510.0,-20748.75555495,10811.0,-9937.75555495,False,,,,0.0
2021-11-29 09:45:00,,,6213.0,6020.0,-26046.15555495,12233.0,-13813.15555495,False,,,,0.0
2021-11-29 10:00:00,,,6204.0,4510.0,-31634.222221980002,10714.0,-20920.222221980002,False,,,,0.0
2021-11-29 10:15:00,,,6181.0,4510.0,-37609.8444396,10691.0,-26918.844439599998,False,,,,0.0
2021-11-29 10:30:00,,,6081.0,5566.0,-44077.1777802,11647.0,-32430.1777802,False,,,,0.0
2021-11-29 10:45:00,,,6098.0,4510.0,-46664.111109900005,10608.0,-36056.111109900005,False,,,,0.0
2021-11-29 11:00:00,,,6158.0,4510.0,-49718.5333188,10668.0,-39050.5333188,False,,,,0.0
2021-11-29 11:15:00,,,6094.0,4337.0,-53238.0222198,10431.0,-42807.0222198,False,,,,0.0
2021-11-29 11:30:00,,,6019.0,4383.0,-57271.0222089,10402.0,-20685.0222089,False,,,,26184.0
2021-11-29 11:45:00,,,6058.0,4895.0,-52189.2,10953.0,-13368.199999999997,False,,,,27868.0
2021-11-29 12:00:00,,,6453.0,4910.0,-48161.044450500005,11363.0,-10386.044450500005,False,,,,26412.0
2021-11-29 12:15:00,,,6315.0,4315.0,-44869.2444396,10630.0,-6995.244439599999,False,,,,27244.0
2021-11-29 12:30:00,,,7090.0,4748.0,-42095.7999891,11838.0,-4281.7999891,False,,,,25976.0
2021-11-29 12:45:00,,,7537.0,4778.0,-40056.2888901,12315.0,42.711109900003066,False,,,,27784.0
2021-11-29 13:00:00,,,6708.0,5413.0,-38261.4222198,12121.0,-184.42221979999886,False,,,,25956.0
2021-11-29 13:15:00,,,7578.0,4704.0,-36657.9111099,12282.0,2824.0888901,False,,,,27200.0
2021-11-29 13:30:00,,,7274.0,5558.0,-35221.533329699996,12832.0,3438.466670300004,False,,,,25828.0
2021-11-29 13:45:00,,,6540.0,4949.0,-31898.24444505,11489.0,-20409.24444505,False,,,,0.0
2021-11-29 14:00:00,,,8245.0,4452.0,-28780.844442870002,12697.0,-16083.844442870002,False,,,,0.0
2021-11-29 14:15:00,,,8772.0,5772.0,-25816.04444505,14544.0,-11272.04444505,False,,,,0.0
2021-11-29 14:30:00,,,9134.0,5161.0,-22967.511112080003,14295.0,-8672.511112080003,False,,,,0.0
2021-11-29 14:45:00,,,10240.0,4543.0,-18784.33333188,14783.0,-22829.33333188,False,,,,-18828.0
2021-11-29 15:00:00,,,11001.0,4461.0,-14799.77777802,15462.0,-18165.777778019998,True,,,,-18828.0
2021-11-29 15:15:00,,,9980.0,6050.0,-10953.288890099999,16030.0,-13751.288890099997,True,,,,-18828.0
2021-11-29 15:30:00,,,9713.0,6797.0,-7138.28888901,16510.0,-9456.28888901,True,,,,-18828.0
2021-11-29 15:45:00,,,10169.0,5091.0,-5706.75555495,15260.0,-9274.75555495,True,,,,-18828.0
2021-11-29 16:00:00,,,13993.0,5110.0,-4406.02222089,19103.0,-4131.022220890001,True,,,,-18828.0
2021-11-29 16:15:00,,,16219.0,4756.0,0.0,20975.0,2147.0,True,,,,-18828.0
2021-11-29 16:30:00,,,20133.0,6494.0,0.0,26627.0,7799.0,True,,,,-18828.0
2021-11-29 16:45:00,,,17222.0,4485.0,0.0,21707.0,2879.0,True,,,,-18828.0
2021-11-29 17:00:00,,,15901.0,4485.0,0.0,20386.0,1558.0,True,,,,-18828.0
2021-11-29 17:15:00,,,18413.0,4638.0,0.0,23051.0,4223.0,True,,,,-18828.0
2021-11-29 17:30:00,,,20855.0,5013.0,0.0,25868.0,7040.0,True,,,,-18828.0
2021-11-29 17:45:00,,,21981.0,4332.0,0.0,26313.0,7485.0,True,,,,-18828.0
2021-11-29 18:00:00,,,21055.0,4638.0,0.0,25693.0,6865.0,True,,,,-18828.0
2021-11-29 18:15:00,,,17262.0,4674.0,0.0,21936.0,3108.0,True,,,,-18828.0
2021-11-29 18:30:00,,,18171.0,4471.0,0.0,22642.0,3814.0,True,,,,-18828.0
2021-11-29 18:45:00,,,15473.0,4916.0,0.0,20389.0,1561.0,True,,,,-18828.0
2021-11-29 19:00:00,,,15316.0,6489.0,0.0,21805.0,2977.0,True,,,,-18828.0
2021-11-29 19:15:00,,,13994.0,6457.0,0.0,20451.0,1623.0,True,,,,-18828.0
2021-11-29 19:30:00,,,12349.0,5891.0,0.0,18240.0,-588.0,True,,,,-18828.0
2021-11-29 19:45:00,,,14722.0,7915.0,0.0,22637.0,3809.0,True,,,,-18828.0
2021-11-29 20:00:00,,,16453.0,7253.0,0.0,23706.0,4878.0,True,,,,-18828.0
2021-11-29 20:15:00,,,17883.0,4088.0,0.0,21971.0,3143.0,True,,,,-18828.0
2021-11-29 20:30:00,,,17691.0,5431.0,0.0,23122.0,4294.0,True,,,,-18828.0
2021-11-29 20:45:00,,,19637.0,6012.0,0.0,25649.0,6821.0,True,,,,-18828.0
2021-11-29 21:00:00,,,18052.0,6161.0,0.0,24213.0,24213.0,True,,,,0.0
2021-11-29 21:15:00,,,14882.0,6799.0,0.0,21681.0,21681.0,True,,,,0.0
2021-11-29 21:30:00,,,15762.0,7857.0,0.0,23619.0,23619.0,True,,,,0.0
2021-11-29 21:45:00,,,15284.0,6592.0,0.0,21876.0,21876.0,True,,,,0.0
2021-11-29 22:00:00,,,12858.0,5163.0,0.0,18021.0,18021.0,True,,,,0.0
2021-11-29 22:15:00,,,11142.0,4341.0,0.0,15483.0,15483.0,True,,,,0.0
2021-11-29 22:30:00,,,13484.0,6648.0,0.0,20132.0,20132.0,True,,,,0.0
2021-11-29 22:45:00,,,14490.0,3722.0,0.0,18212.0,18212.0,True,,,,0.0
2021-11-29 23:00:00,,,10852.0,3722.0,0.0,14574.0,14574.0,True,,,,0.0
2021-11-29 23:15:00,,,11518.0,3722.0,0.0,15240.0,15240.0,True,,,,0.0
2021-11-29 23:30:00,,,10697.0,3589.0,0.0,14286.0,14286.0,True,,,,0.0
2021-11-29 23:45:00,,,8061.0,3565.0,0.0,11626.0,11626.0,True,,,,0.0
2021-11-30 00:00:00,,,7254.0,3940.0,0.0,11194.0,11194.0,True,,,,0.0
2021-11-30 00:15:00,,,5610.0,3940.0,0.0,9550.0,9550.0,True,,,,0.0
2021-11-30 00:30:00,,,5342.0,3940.0,0.0,9282.0,9282.0,True,,,,0.0
2021-11-30 00:45:00,,,5322.0,3940.0,0.0,9262.0,9262.0,True,,,,0.0
2021-11-30 01:00:00,,,5387.0,3940.0,0.0,9327.0,9327.0,True,,,,0.0
2021-11-30 01:15:00,,,5404.0,3940.0,0.0,9344.0,9344.0,True,,,,0.0
2021-11-30 01:30:00,,,5330.0,3940.0,0.0,9270.0,9270.0,True,,,,0.0
2021-11-30 01:45:00,,,5330.0,3940.0,0.0,9270.0,9270.0,True,,,,0.0
2021-11-30 02:00:00,,,5415.0,3940.0,0.0,9355.0,9355.0,True,,,,0.0
2021-11-30 02:15:00,,,5362.0,3940.0,0.0,9302.0,9302.0,True,,,,0.0
2021-11-30 02:30:00,,,5344.0,3940.0,0.0,9284.0,9284.0,True,,,,0.0
2021-11-30 02:45:00,,,5352.0,3940.0,0.0,9292.0,9292.0,True,,,,0.0
2021-11-30 03:00:00,,,5406.0,3940.0,0.0,9346.0,9346.0,True,,,,0.0
2021-11-30 03:15:00,,,5339.0,3940.0,0.0,9279.0,9279.0,True,,,,0.0
2021-11-30 03:30:00,,,5358.0,3940.0,0.0,9298.0,9298.0,True,,,,0.0
2021-11-30 03:45:00,,,5380.0,3940.0,0.0,9320.0,9320.0,True,,,,0.0
2021-11-30 04:00:00,,,5368.0,3940.0,0.0,9308.0,9308.0,True,,,,0.0
2021-11-30 04:15:00,,,5334.0,3940.0,0.0,9274.0,9274.0,True,,,,0.0
2021-11-30 04:30:00,,,5383.0,3940.0,0.0,9323.0,9323.0,True,,,,0.0
2021-11-30 04:45:00,,,5387.0,3940.0,0.0,9327.0,9327.0,True,,,,0.0
2021-11-30 05:00:00,,,5339.0,3940.0,0.0,9279.0,9279.0,True,,,,0.0
2021-11-30 05:15:00,,,5355.0,3940.0,0.0,9295.0,9295.0,True,,,,0.0
2021-11-30 05:30:00,,,5378.0,3940.0,0.0,9318.0,9318.0,True,,,,0.0
2021-11-30 05:45:00,,,5387.0,4148.0,0.0,9535.0,9535.0,True,,,,0.0
2021-11-30 06:00:00,,,5441.0,4148.0,0.0,9589.0,9589.0,True,,,,0.0
2021-11-30 06:15:00,,,6097.0,4148.0,0.0,10245.0,10245.0,True,,,,0.0
2021-11-30 06:30:00,,,6812.0,8187.0,0.0,14999.0,14999.0,True,,,,0.0
2021-11-30 06:45:00,,,7509.0,9462.0,0.0,16971.0,16971.0,True,,,,0.0
2021-11-30 07:00:00,,,11260.0,9245.0,0.0,20505.0,20505.0,True,,,,0.0
2021-11-30 07:15:00,,,10323.0,12986.0,0.0,23309.0,23309.0,True,,,,0.0
2021-11-30 07:30:00,,,12153.0,15909.0,0.0,28062.0,28062.0,True,,,,0.0
2021-11-30 07:45:00,,,11493.0,12373.0,0.0,23866.0,23866.0,True,,,,0.0
2021-11-30 08:00:00,,,10817.0,9591.0,0.0,20408.0,20408.0,True,,,,0.0
2021-11-30 08:15:00,,,12737.0,8709.0,0.0,21446.0,21446.0,True,,,,0.0
2021-11-30 08:30:00,,,8578.0,7136.0,-833.2444443960001,15714.0,14880.755555603999,True,,,,0.0
2021-11-30 08:45:00,,,7644.0,7115.0,-1557.4888889009999,14759.0,13201.511111099,True,,,,0.0
2021-11-30 09:00:00,,,8584.0,5624.0,-2172.733333188,14208.0,12035.266666812,True,,,,0.0
2021-11-30 09:15:00,,,6823.0,5152.0,-2800.0888889010002,11975.0,9174.911111099,True,,,,0.0
2021-11-30 09:30:00,,,6679.0,5152.0,-3429.86666703,11831.0,8401.13333297,True,,,,0.0
2021-11-30 09:45:00,,,6641.0,5152.0,-4282.4888901,11793.0,7510.5111099,True,,,,0.0
2021-11-30 10:00:00,,,6630.0,5152.0,-5137.53333297,11782.0,6644.46666703,True,,,,0.0
2021-11-30 10:15:00,,,6630.0,5152.0,-5992.57777911,11782.0,5789.42222089,True,,,,0.0
2021-11-30 10:30:00,,,6635.0,5152.0,-6850.044445050001,11787.0,4936.955554949999,True,,,,0.0
2021-11-30 10:45:00,,,6621.0,6383.0,-7489.5111099000005,13004.0,5514.4888900999995,True,,,,0.0
2021-11-30 11:00:00,,,6580.0,4654.0,-8133.82222089,11234.0,3100.1777791100003,True,,,,0.0
2021-11-30 11:15:00,,,6634.0,4654.0,-8778.13333188,11288.0,2509.8666681199993,True,,,,0.0
2021-11-30 11:30:00,,,6597.0,4777.0,-9424.86666594,11374.0,1949.1333340599995,True,,,,0.0
2021-11-30 11:45:00,,,7490.0,5216.0,-9635.600001089999,12706.0,3070.399998910001,True,,,,0.0
2021-11-30 12:00:00,,,8389.0,5651.0,-9851.177779110001,14040.0,4188.822220889999,True,,,,0.0
2021-11-30 12:15:00,,,7841.0,4654.0,-10066.75555713,12495.0,2428.24444287,True,,,,0.0
2021-11-30 12:30:00,,,8708.0,4781.0,-10284.75555495,13489.0,29792.24444505,True,,,,26588.0
2021-11-30 12:45:00,,,8990.0,5901.0,-10066.75555713,14891.0,32708.24444287,True,,,,27884.0
2021-11-30 13:00:00,,,9657.0,5188.0,-9851.177779110001,14845.0,32277.822220889997,True,,,,27284.0
2021-11-30 13:15:00,,,9796.0,4654.0,-9640.44444396,14450.0,31893.555556040003,True,,,,27084.0
2021-11-30 13:30:00,,,7974.0,4773.0,-9429.71111208,12747.0,30461.28888792,True,,,,27144.0
2021-11-30 13:45:00,,,8607.0,3923.0,-8782.97777802,12530.0,29823.022221979998,True,,,,26076.0
2021-11-30 14:00:00,,,9509.0,4051.0,-8141.0888901,13560.0,33110.9111099,True,,,,27692.0
2021-11-30 14:15:00,,,8191.0,3923.0,-7499.19999891,12114.0,32458.80000109,True,,,,27844.0
2021-11-30 14:30:00,,,8064.0,4658.0,-6862.15555713,12722.0,32099.844442870002,True,,,,26240.0
2021-11-30 14:45:00,,,9049.0,4460.0,-5789.111109899999,13509.0,7719.888890100001,True,,,,0.0
2021-11-30 15:00:00,,,8757.0,4916.0,-4718.48888901,13673.0,8954.511110989999,True,,,,0.0
2021-11-30 15:15:00,,,8993.0,3736.0,-3647.8666681199998,12729.0,9081.13333188,True,,,,0.0
2021-11-30 15:30:00,,,8901.0,3693.0,-2577.244444287,12594.0,10016.755555713,True,,,,0.0
2021-11-30 15:45:00,,,9504.0,3457.0,-2175.155555604,12961.0,10785.844444396,True,,,,0.0
2021-11-30 16:00:00,,,10749.0,3940.0,-1809.3999998909999,14689.0,12879.600000109,True,,,,0.0
2021-11-30 16:15:00,,,12100.0,3890.0,0.0,15990.0,15990.0,True,,,,0.0
2021-11-30 16:30:00,,,13725.0,3459.0,0.0,17184.0,17184.0,True,,,,0.0
2021-11-30 16:45:00,,,14214.0,3519.0,0.0,17733.0,17733.0,True,,,,0.0
